"Time	RPM	MAP	TP	lambda	MAT	CLT	Gego	Gwarm	Gbaro	Gammae	TPSacc	Gve	PW	PW_raw	IacDC	IacSteps	DutyCycle1	lambdaTarget	Spark	Dwell	EGT #1	Vbatt	IacInt	speed_rpm_ratio	altitude	speed	course	distance	distance_sum	inst_Vems	torque	torque_nominal	L100km	lambda_corr_ego	lambda_corr_ego	afr_diff	corrected_ve	",Time,RPM,MAP,TP,lambda,MAT,CLT,Gego,Gwarm,Gbaro,Gammae,TPSacc,Gve,PW,PW_raw,IacDC,IacSteps,DutyCycle1,lambdaTarget,Spark,Dwell,EGT #1,Vbatt,IacInt,speed_rpm_ratio,altitude,speed,course,distance,distance_sum,inst_Vems,torque,torque_nominal,L100km,lambda_corr_ego,lambda_corr_ego,afr_diff,corrected_ve
"2.641	2001	67.5	1.2	1.011	30.0	85.0	93	100	100	97	0.0	90	4.424	3.668	18	46	7.4	1.000	40.0	4.03	651	12.24	123	0	0.0	0.0	0.0	0	0	2.862	36.388	34.709	255.000	0.940	0.940	0.989	84.590	",2.641,2001,67.5,1.2,1.011,30,85,93,100,100,97,0,90,4.424,3.668,18,46,7.4,1,40,4.03,651,12.24,123,0,0,0,0,0,0,2.862,36.388,34.709,255,0.94,0.94,0.989,84.59
"2.688	2007	54.8	1.2	1.006	30.0	85.0	93	100	100	97	0.0	90	3.735	2.964	18	46	6.2	1.000	40.0	4.03	652	12.00	123	0	0.0	0.0	0.0	0	0	2.320	40.044	38.378	255.000	0.936	0.936	0.994	84.234	",2.688,2007,54.8,1.2,1.006,30,85,93,100,100,97,0,90,3.735,2.964,18,46,6.2,1,40,4.03,652,12,123,0,0,0,0,0,0,2.32,40.044,38.378,255,0.936,0.936,0.994,84.234
"2.734	2004	67.5	1.2	1.006	30.0	85.0	93	100	100	97	0.0	90	4.432	3.668	18	46	7.4	1.000	40.0	4.03	652	12.12	123	0	0.0	0.0	0.0	0	0	2.867	37.870	36.196	255.000	0.936	0.936	0.994	84.234	",2.734,2004,67.5,1.2,1.006,30,85,93,100,100,97,0,90,4.432,3.668,18,46,7.4,1,40,4.03,652,12.12,123,0,0,0,0,0,0,2.867,37.87,36.196,255,0.936,0.936,0.994,84.234
"2.781	2011	80.3	1.2	1.006	30.0	85.0	93	100	100	97	0.0	90	5.135	4.364	18	46	8.6	1.000	40.0	4.03	651	12.00	123	0	0.0	0.0	0.0	0	0	3.423	36.783	35.105	255.000	0.936	0.936	0.994	84.234	",2.781,2011,80.3,1.2,1.006,30,85,93,100,100,97,0,90,5.135,4.364,18,46,8.6,1,40,4.03,651,12,123,0,0,0,0,0,0,3.423,36.783,35.105,255,0.936,0.936,0.994,84.234
"2.828	1998	67.5	1.2	1.006	30.0	85.0	93	100	100	97	0.0	90	4.424	3.668	18	47	7.4	1.000	40.0	4.03	651	12.24	123	0	0.0	0.0	0.0	0	0	2.858	38.167	36.494	255.000	0.936	0.936	0.994	84.234	",2.828,1998,67.5,1.2,1.006,30,85,93,100,100,97,0,90,4.424,3.668,18,47,7.4,1,40,4.03,651,12.24,123,0,0,0,0,0,0,2.858,38.167,36.494,255,0.936,0.936,0.994,84.234
"2.875	2000	67.5	1.2	1.002	30.0	85.0	93	100	100	97	0.0	90	4.424	3.668	18	47	7.4	1.000	40.0	4.03	651	12.24	123	0	0.0	0.0	0.0	0	0	2.861	36.586	34.907	255.000	0.932	0.932	0.998	83.878	",2.875,2000,67.5,1.2,1.002,30,85,93,100,100,97,0,90,4.424,3.668,18,47,7.4,1,40,4.03,651,12.24,123,0,0,0,0,0,0,2.861,36.586,34.907,255,0.932,0.932,0.998,83.878
"2.922	2005	55.0	1.2	1.002	30.0	85.0	93	100	100	97	0.0	90	3.760	2.996	18	47	6.3	1.000	40.0	4.03	651	12.12	123	0	0.0	0.0	0.0	0	0	2.343	39.451	37.783	255.000	0.932	0.932	0.998	83.878	",2.922,2005,55,1.2,1.002,30,85,93,100,100,97,0,90,3.76,2.996,18,47,6.3,1,40,4.03,651,12.12,123,0,0,0,0,0,0,2.343,39.451,37.783,255,0.932,0.932,0.998,83.878
"2.969	2000	67.5	1.2	0.996	30.0	85.0	93	100	100	97	0.0	90	4.424	3.668	18	46	7.4	1.000	40.0	4.03	651	12.24	123	0	0.0	0.0	0.0	0	0	2.861	36.289	34.609	255.000	0.926	0.926	1.004	83.344	",2.969,2000,67.5,1.2,0.996,30,85,93,100,100,97,0,90,4.424,3.668,18,46,7.4,1,40,4.03,651,12.24,123,0,0,0,0,0,0,2.861,36.289,34.609,255,0.926,0.926,1.004,83.344
"3.016	2010	80.3	1.2	0.998	30.0	85.0	93	100	100	97	0.0	90	5.135	4.364	18	46	8.6	1.000	40.0	4.03	651	12.00	123	0	0.0	0.0	0.0	0	0	3.421	39.748	38.080	255.000	0.928	0.928	1.002	83.522	",3.016,2010,80.3,1.2,0.998,30,85,93,100,100,97,0,90,5.135,4.364,18,46,8.6,1,40,4.03,651,12,123,0,0,0,0,0,0,3.421,39.748,38.08,255,0.928,0.928,1.002,83.522
"3.063	1998	68.0	1.2	1.002	30.0	85.0	93	100	100	97	0.0	90	4.460	3.704	18	47	7.4	1.000	40.0	4.03	651	12.24	123	0	0.0	0.0	0.0	0	0	2.886	38.463	36.791	255.000	0.932	0.932	0.998	83.878	",3.063,1998,68,1.2,1.002,30,85,93,100,100,97,0,90,4.46,3.704,18,47,7.4,1,40,4.03,651,12.24,123,0,0,0,0,0,0,2.886,38.463,36.791,255,0.932,0.932,0.998,83.878
"3.109	2005	54.5	1.2	1.002	30.0	85.0	93	100	100	97	0.0	90	3.735	2.964	18	47	6.2	1.000	40.0	4.03	651	12.00	123	0	0.0	0.0	0.0	0	0	2.318	37.475	35.799	255.000	0.932	0.932	0.998	83.878	",3.109,2005,54.5,1.2,1.002,30,85,93,100,100,97,0,90,3.735,2.964,18,47,6.2,1,40,4.03,651,12,123,0,0,0,0,0,0,2.318,37.475,35.799,255,0.932,0.932,0.998,83.878
"3.156	2001	67.5	1.2	1.006	30.0	85.0	93	100	100	97	0.0	90	4.424	3.668	18	47	7.4	1.000	40.0	4.03	651	12.24	123	0	0.0	0.0	0.0	0	0	2.862	38.365	36.692	255.000	0.936	0.936	0.994	84.234	",3.156,2001,67.5,1.2,1.006,30,85,93,100,100,97,0,90,4.424,3.668,18,47,7.4,1,40,4.03,651,12.24,123,0,0,0,0,0,0,2.862,38.365,36.692,255,0.936,0.936,0.994,84.234
"3.203	2000	67.0	1.2	1.002	30.0	85.0	93	100	100	97	0.0	90	4.404	3.640	18	47	7.3	1.000	40.0	4.03	651	12.12	123	0	0.0	0.0	0.0	0	0	2.839	37.376	35.700	255.000	0.932	0.932	0.998	83.878	",3.203,2000,67,1.2,1.002,30,85,93,100,100,97,0,90,4.404,3.64,18,47,7.3,1,40,4.03,651,12.12,123,0,0,0,0,0,0,2.839,37.376,35.7,255,0.932,0.932,0.998,83.878
"3.250	2009	80.8	1.2	0.996	30.0	85.0	93	100	100	97	0.0	90	5.136	4.380	18	46	8.6	1.000	40.0	4.03	651	12.24	123	0	0.0	0.0	0.0	0	0	3.432	38.957	37.287	255.000	0.926	0.926	1.004	83.344	",3.25,2009,80.8,1.2,0.996,30,85,93,100,100,97,0,90,5.136,4.38,18,46,8.6,1,40,4.03,651,12.24,123,0,0,0,0,0,0,3.432,38.957,37.287,255,0.926,0.926,1.004,83.344
"3.297	1998	67.8	1.2	1.009	30.0	85.0	93	100	100	97	0.0	90	4.432	3.668	18	46	7.4	1.000	40.0	4.03	651	12.12	123	0	0.0	0.0	0.0	0	0	2.858	36.487	34.808	255.000	0.938	0.938	0.992	84.412	",3.297,1998,67.8,1.2,1.009,30,85,93,100,100,97,0,90,4.432,3.668,18,46,7.4,1,40,4.03,651,12.12,123,0,0,0,0,0,0,2.858,36.487,34.808,255,0.938,0.938,0.992,84.412
"3.359	2004	55.0	1.2	1.006	30.0	85.0	93	100	100	97	0.0	90	3.752	2.996	18	47	6.3	1.000	40.0	4.03	651	12.24	123	0	0.0	0.0	0.0	0	0	2.342	38.365	36.692	255.000	0.936	0.936	0.994	84.234	",3.359,2004,55,1.2,1.006,30,85,93,100,100,97,0,90,3.752,2.996,18,47,6.3,1,40,4.03,651,12.24,123,0,0,0,0,0,0,2.342,38.365,36.692,255,0.936,0.936,0.994,84.234
"3.406	2000	68.0	1.2	1.002	30.0	85.0	93	100	100	97	0.0	90	4.468	3.704	18	47	7.4	1.000	40.0	4.03	652	12.12	123	0	0.0	0.0	0.0	0	0	2.889	36.586	34.907	255.000	0.932	0.932	0.998	83.878	",3.406,2000,68,1.2,1.002,30,85,93,100,100,97,0,90,4.468,3.704,18,47,7.4,1,40,4.03,652,12.12,123,0,0,0,0,0,0,2.889,36.586,34.907,255,0.932,0.932,0.998,83.878
"3.453	2010	80.8	1.2	1.006	30.0	85.0	93	100	100	97	0.0	90	5.144	4.380	18	46	8.6	1.000	40.0	4.03	651	12.12	123	0	0.0	0.0	0.0	0	0	3.433	38.760	37.089	255.000	0.936	0.936	0.994	84.234	",3.453,2010,80.8,1.2,1.006,30,85,93,100,100,97,0,90,5.144,4.38,18,46,8.6,1,40,4.03,651,12.12,123,0,0,0,0,0,0,3.433,38.76,37.089,255,0.936,0.936,0.994,84.234
"3.500	1997	66.8	1.2	1.011	30.0	85.0	93	100	100	97	0.0	90	4.388	3.624	18	46	7.3	1.000	40.0	4.03	651	12.12	123	0	0.0	0.0	0.0	0	0	2.822	37.870	36.196	255.000	0.940	0.940	0.989	84.590	",3.5,1997,66.8,1.2,1.011,30,85,93,100,100,97,0,90,4.388,3.624,18,46,7.3,1,40,4.03,651,12.12,123,0,0,0,0,0,0,2.822,37.87,36.196,255,0.94,0.94,0.989,84.59
"3.547	2000	54.8	1.2	1.011	30.0	85.0	93	100	100	97	0.0	90	3.728	2.964	18	47	6.2	1.000	40.0	4.03	651	12.12	123	0	0.0	0.0	0.0	0	0	2.312	38.266	36.593	255.000	0.940	0.940	0.989	84.590	",3.547,2000,54.8,1.2,1.011,30,85,93,100,100,97,0,90,3.728,2.964,18,47,6.2,1,40,4.03,651,12.12,123,0,0,0,0,0,0,2.312,38.266,36.593,255,0.94,0.94,0.989,84.59
"3.594	1998	54.5	1.2	1.009	30.0	85.0	93	100	100	97	0.0	90	3.728	2.964	18	47	6.2	1.000	40.0	4.03	651	12.12	123	0	0.0	0.0	0.0	0	0	2.310	39.748	38.080	255.000	0.938	0.938	0.992	84.412	",3.594,1998,54.5,1.2,1.009,30,85,93,100,100,97,0,90,3.728,2.964,18,47,6.2,1,40,4.03,651,12.12,123,0,0,0,0,0,0,2.31,39.748,38.08,255,0.938,0.938,0.992,84.412
"3.641	1993	67.3	1.2	1.011	30.0	85.0	93	100	100	97	0.0	90	4.404	3.640	18	47	7.3	1.000	40.0	4.03	651	12.12	123	0	0.0	0.0	0.0	0	0	2.829	36.981	35.304	255.000	0.940	0.940	0.989	84.590	",3.641,1993,67.3,1.2,1.011,30,85,93,100,100,97,0,90,4.404,3.64,18,47,7.3,1,40,4.03,651,12.12,123,0,0,0,0,0,0,2.829,36.981,35.304,255,0.94,0.94,0.989,84.59
"3.688	2001	81.0	1.2	1.006	30.0	85.0	93	100	100	97	0.0	90	5.164	4.408	18	47	8.6	1.000	40.0	4.03	651	12.24	123	0	0.0	0.0	0.0	0	0	3.440	39.550	37.882	255.000	0.936	0.936	0.994	84.234	",3.688,2001,81,1.2,1.006,30,85,93,100,100,97,0,90,5.164,4.408,18,47,8.6,1,40,4.03,651,12.24,123,0,0,0,0,0,0,3.44,39.55,37.882,255,0.936,0.936,0.994,84.234
"3.734	1990	68.0	1.2	1.000	30.0	85.0	93	100	100	97	0.0	90	4.468	3.704	18	47	7.4	1.000	40.0	4.03	651	12.12	123	0	0.0	0.0	0.0	0	0	2.875	37.278	35.601	255.000	0.930	0.930	1.000	83.700	",3.734,1990,68,1.2,1,30,85,93,100,100,97,0,90,4.468,3.704,18,47,7.4,1,40,4.03,651,12.12,123,0,0,0,0,0,0,2.875,37.278,35.601,255,0.93,0.93,1,83.7
"3.781	1995	55.3	1.2	1.000	30.0	85.0	93	100	100	97	0.0	90	3.760	2.996	18	47	6.3	1.000	40.0	4.03	651	12.12	123	0	0.0	0.0	0.0	0	0	2.331	39.550	37.882	255.000	0.930	0.930	1.000	83.700	",3.781,1995,55.3,1.2,1,30,85,93,100,100,97,0,90,3.76,2.996,18,47,6.3,1,40,4.03,651,12.12,123,0,0,0,0,0,0,2.331,39.55,37.882,255,0.93,0.93,1,83.7
"3.828	1990	67.0	1.2	1.002	30.0	85.0	93	100	100	97	0.0	90	4.404	3.640	18	47	7.3	1.000	40.0	4.03	651	12.12	123	0	0.0	0.0	0.0	0	0	2.825	36.586	34.907	255.000	0.932	0.932	0.998	83.878	",3.828,1990,67,1.2,1.002,30,85,93,100,100,97,0,90,4.404,3.64,18,47,7.3,1,40,4.03,651,12.12,123,0,0,0,0,0,0,2.825,36.586,34.907,255,0.932,0.932,0.998,83.878
"3.875	1997	80.5	1.2	1.002	30.0	85.0	93	100	100	97	0.0	90	5.151	4.380	18	47	8.6	1.000	40.0	4.03	651	12.00	123	0	0.0	0.0	0.0	0	0	3.411	38.661	36.989	255.000	0.932	0.932	0.998	83.878	",3.875,1997,80.5,1.2,1.002,30,85,93,100,100,97,0,90,5.151,4.38,18,47,8.6,1,40,4.03,651,12,123,0,0,0,0,0,0,3.411,38.661,36.989,255,0.932,0.932,0.998,83.878
"3.922	1988	67.5	1.2	1.011	30.0	85.0	93	100	100	97	0.0	90	4.424	3.668	18	47	7.3	1.000	40.0	4.03	651	12.24	123	0	0.0	0.0	0.0	0	0	2.844	37.870	36.196	255.000	0.940	0.940	0.989	84.590	",3.922,1988,67.5,1.2,1.011,30,85,93,100,100,97,0,90,4.424,3.668,18,47,7.3,1,40,4.03,651,12.24,123,0,0,0,0,0,0,2.844,37.87,36.196,255,0.94,0.94,0.989,84.59
"3.969	1994	55.0	1.2	1.011	30.0	85.0	93	100	100	97	0.0	90	3.760	2.996	18	47	6.2	1.000	40.0	4.03	651	12.12	123	0	0.0	0.0	0.0	0	0	2.330	35.795	34.114	255.000	0.940	0.940	0.989	84.590	",3.969,1994,55,1.2,1.011,30,85,93,100,100,97,0,90,3.76,2.996,18,47,6.2,1,40,4.03,651,12.12,123,0,0,0,0,0,0,2.33,35.795,34.114,255,0.94,0.94,0.989,84.59
"4.016	1992	54.5	1.2	1.006	30.0	85.0	93	100	100	97	0.0	90	3.720	2.964	18	47	6.2	1.000	40.0	4.03	651	12.24	123	0	0.0	0.0	0.0	0	0	2.303	37.969	36.295	255.000	0.936	0.936	0.994	84.234	",4.016,1992,54.5,1.2,1.006,30,85,93,100,100,97,0,90,3.72,2.964,18,47,6.2,1,40,4.03,651,12.24,123,0,0,0,0,0,0,2.303,37.969,36.295,255,0.936,0.936,0.994,84.234
"4.063	1992	66.5	1.2	1.009	30.0	85.0	93	100	100	97	0.0	90	4.388	3.624	18	47	7.3	1.000	40.0	4.03	651	12.12	123	0	0.0	0.0	0.0	0	0	2.815	36.388	34.709	255.000	0.938	0.938	0.992	84.412	",4.063,1992,66.5,1.2,1.009,30,85,93,100,100,97,0,90,4.388,3.624,18,47,7.3,1,40,4.03,651,12.12,123,0,0,0,0,0,0,2.815,36.388,34.709,255,0.938,0.938,0.992,84.412
"4.109	2003	80.3	1.2	1.006	30.0	85.0	93	100	100	97	0.0	90	5.120	4.364	18	47	8.5	1.000	40.0	4.03	651	12.24	123	0	0.0	0.0	0.0	0	0	3.409	38.760	37.089	255.000	0.936	0.936	0.994	84.234	",4.109,2003,80.3,1.2,1.006,30,85,93,100,100,97,0,90,5.12,4.364,18,47,8.5,1,40,4.03,651,12.24,123,0,0,0,0,0,0,3.409,38.76,37.089,255,0.936,0.936,0.994,84.234
"4.156	1989	68.0	1.2	1.006	30.0	85.0	93	100	100	97	0.0	90	4.468	3.704	18	46	7.4	1.000	40.0	4.03	651	12.12	123	0	0.0	0.0	0.0	0	0	2.873	37.772	36.097	255.000	0.936	0.936	0.994	84.234	",4.156,1989,68,1.2,1.006,30,85,93,100,100,97,0,90,4.468,3.704,18,46,7.4,1,40,4.03,651,12.12,123,0,0,0,0,0,0,2.873,37.772,36.097,255,0.936,0.936,0.994,84.234
"4.203	1994	55.3	1.2	1.009	30.0	85.0	93	100	100	97	0.0	90	3.760	2.996	18	46	6.2	1.000	40.0	4.03	651	12.12	123	0	0.0	0.0	0.0	0	0	2.330	39.254	37.584	255.000	0.938	0.938	0.992	84.412	",4.203,1994,55.3,1.2,1.009,30,85,93,100,100,97,0,90,3.76,2.996,18,46,6.2,1,40,4.03,651,12.12,123,0,0,0,0,0,0,2.33,39.254,37.584,255,0.938,0.938,0.992,84.412
"4.250	1993	66.8	1.2	1.002	30.0	85.0	93	100	100	97	0.0	90	4.388	3.624	18	47	7.3	1.000	40.0	4.03	651	12.12	123	0	0.0	0.0	0.0	0	0	2.817	37.376	35.700	255.000	0.932	0.932	0.998	83.878	",4.25,1993,66.8,1.2,1.002,30,85,93,100,100,97,0,90,4.388,3.624,18,47,7.3,1,40,4.03,651,12.12,123,0,0,0,0,0,0,2.817,37.376,35.7,255,0.932,0.932,0.998,83.878
"4.297	2004	80.8	1.2	1.002	30.0	85.0	93	100	100	97	0.0	90	5.144	4.380	18	47	8.6	1.000	40.0	4.03	651	12.12	123	0	0.0	0.0	0.0	0	0	3.423	36.882	35.204	255.000	0.932	0.932	0.998	83.878	",4.297,2004,80.8,1.2,1.002,30,85,93,100,100,97,0,90,5.144,4.38,18,47,8.6,1,40,4.03,651,12.12,123,0,0,0,0,0,0,3.423,36.882,35.204,255,0.932,0.932,0.998,83.878
"4.344	1994	67.0	1.2	1.011	30.0	85.0	93	100	100	97	0.0	90	4.396	3.640	18	46	7.3	1.000	40.0	4.03	651	12.24	123	0	0.0	0.0	0.0	0	0	2.831	37.870	36.196	255.000	0.940	0.940	0.989	84.590	",4.344,1994,67,1.2,1.011,30,85,93,100,100,97,0,90,4.396,3.64,18,46,7.3,1,40,4.03,651,12.24,123,0,0,0,0,0,0,2.831,37.87,36.196,255,0.94,0.94,0.989,84.59
"4.391	1996	67.5	1.2	1.011	30.0	85.0	93	100	100	97	0.0	90	4.432	3.668	18	46	7.4	1.000	40.0	4.03	651	12.12	123	0	0.0	0.0	0.0	0	0	2.855	37.278	35.601	255.000	0.940	0.940	0.989	84.590	",4.391,1996,67.5,1.2,1.011,30,85,93,100,100,97,0,90,4.432,3.668,18,46,7.4,1,40,4.03,651,12.12,123,0,0,0,0,0,0,2.855,37.278,35.601,255,0.94,0.94,0.989,84.59
"4.438	2001	54.5	1.2	1.006	30.0	85.0	93	100	100	97	0.0	90	3.720	2.964	18	46	6.2	1.000	40.0	4.03	651	12.24	123	0	0.0	0.0	0.0	0	0	2.313	38.661	36.989	255.000	0.936	0.936	0.994	84.234	",4.438,2001,54.5,1.2,1.006,30,85,93,100,100,97,0,90,3.72,2.964,18,46,6.2,1,40,4.03,651,12.24,123,0,0,0,0,0,0,2.313,38.661,36.989,255,0.936,0.936,0.994,84.234
"4.484	2000	67.0	1.2	1.006	30.0	85.0	93	100	100	97	0.0	90	4.411	3.640	18	46	7.4	1.000	40.0	4.03	651	12.00	123	0	0.0	0.0	0.0	0	0	2.839	36.388	34.709	255.000	0.936	0.936	0.994	84.234	",4.484,2000,67,1.2,1.006,30,85,93,100,100,97,0,90,4.411,3.64,18,46,7.4,1,40,4.03,651,12,123,0,0,0,0,0,0,2.839,36.388,34.709,255,0.936,0.936,0.994,84.234
"4.531	2008	80.8	1.2	1.000	30.0	85.0	93	100	100	97	0.0	90	5.136	4.380	18	46	8.6	1.000	40.0	4.03	651	12.24	123	0	0.0	0.0	0.0	0	0	3.430	39.056	37.386	255.000	0.930	0.930	1.000	83.700	",4.531,2008,80.8,1.2,1,30,85,93,100,100,97,0,90,5.136,4.38,18,46,8.6,1,40,4.03,651,12.24,123,0,0,0,0,0,0,3.43,39.056,37.386,255,0.93,0.93,1,83.7
"4.578	1997	67.3	1.2	1.011	30.0	85.0	93	100	100	97	0.0	90	4.404	3.640	18	47	7.3	1.000	40.0	4.03	651	12.12	123	0	0.0	0.0	0.0	0	0	2.835	37.376	35.700	255.000	0.940	0.940	0.989	84.590	",4.578,1997,67.3,1.2,1.011,30,85,93,100,100,97,0,90,4.404,3.64,18,47,7.3,1,40,4.03,651,12.12,123,0,0,0,0,0,0,2.835,37.376,35.7,255,0.94,0.94,0.989,84.59
"4.625	2002	55.0	1.2	1.011	30.0	85.0	93	100	100	97	0.0	90	3.760	2.996	18	47	6.3	1.000	40.0	4.03	651	12.12	123	0	0.0	0.0	0.0	0	0	2.339	38.266	36.593	255.000	0.940	0.940	0.989	84.590	",4.625,2002,55,1.2,1.011,30,85,93,100,100,97,0,90,3.76,2.996,18,47,6.3,1,40,4.03,651,12.12,123,0,0,0,0,0,0,2.339,38.266,36.593,255,0.94,0.94,0.989,84.59
"4.672	1997	66.0	1.2	1.006	30.0	85.0	93	100	100	97	0.0	90	4.363	3.592	18	46	7.3	1.000	40.0	4.03	651	12.00	123	0	0.0	0.0	0.0	0	0	2.798	37.376	35.700	255.000	0.936	0.936	0.994	84.234	",4.672,1997,66,1.2,1.006,30,85,93,100,100,97,0,90,4.363,3.592,18,46,7.3,1,40,4.03,651,12,123,0,0,0,0,0,0,2.798,37.376,35.7,255,0.936,0.936,0.994,84.234
"4.719	2006	80.8	1.2	1.009	30.0	85.0	93	100	100	97	0.0	90	5.144	4.380	18	46	8.6	1.000	40.0	4.03	651	12.12	123	0	0.0	0.0	0.0	0	0	3.427	37.969	36.295	255.000	0.938	0.938	0.992	84.412	",4.719,2006,80.8,1.2,1.009,30,85,93,100,100,97,0,90,5.144,4.38,18,46,8.6,1,40,4.03,651,12.12,123,0,0,0,0,0,0,3.427,37.969,36.295,255,0.938,0.938,0.992,84.412
"4.766	2005	80.3	1.2	1.006	30.0	85.0	93	100	100	97	0.0	90	5.120	4.364	18	46	8.6	1.000	40.0	4.03	651	12.24	123	0	0.0	0.0	0.0	0	0	3.412	39.155	37.485	255.000	0.936	0.936	0.994	84.234	",4.766,2005,80.3,1.2,1.006,30,85,93,100,100,97,0,90,5.12,4.364,18,46,8.6,1,40,4.03,651,12.24,123,0,0,0,0,0,0,3.412,39.155,37.485,255,0.936,0.936,0.994,84.234
"4.813	1996	68.0	1.2	1.006	30.0	85.0	93	100	100	97	0.0	90	4.468	3.704	18	46	7.4	1.000	40.0	4.03	651	12.12	123	0	0.0	0.0	0.0	0	0	2.883	36.388	34.709	255.000	0.936	0.936	0.994	84.234	",4.813,1996,68,1.2,1.006,30,85,93,100,100,97,0,90,4.468,3.704,18,46,7.4,1,40,4.03,651,12.12,123,0,0,0,0,0,0,2.883,36.388,34.709,255,0.936,0.936,0.994,84.234
"4.859	1998	54.8	1.2	1.009	30.0	85.0	93	100	100	97	0.0	90	3.720	2.964	18	47	6.2	1.000	40.0	4.03	651	12.24	123	0	0.0	0.0	0.0	0	0	2.310	39.155	37.485	255.000	0.938	0.938	0.992	84.412	",4.859,1998,54.8,1.2,1.009,30,85,93,100,100,97,0,90,3.72,2.964,18,47,6.2,1,40,4.03,651,12.24,123,0,0,0,0,0,0,2.31,39.155,37.485,255,0.938,0.938,0.992,84.412
"4.906	1996	66.3	1.2	1.002	30.0	85.0	93	100	100	97	0.0	90	4.356	3.592	18	47	7.2	1.000	40.0	4.03	651	12.12	123	0	0.0	0.0	0.0	0	0	2.796	36.388	34.709	255.000	0.932	0.932	0.998	83.878	",4.906,1996,66.3,1.2,1.002,30,85,93,100,100,97,0,90,4.356,3.592,18,47,7.2,1,40,4.03,651,12.12,123,0,0,0,0,0,0,2.796,36.388,34.709,255,0.932,0.932,0.998,83.878
"4.953	2005	81.0	1.2	1.000	30.0	85.0	93	100	100	97	0.0	90	5.164	4.408	18	47	8.6	1.000	40.0	4.03	651	12.24	123	0	0.0	0.0	0.0	0	0	3.447	38.661	36.989	255.000	0.930	0.930	1.000	83.700	",4.953,2005,81,1.2,1,30,85,93,100,100,97,0,90,5.164,4.408,18,47,8.6,1,40,4.03,651,12.24,123,0,0,0,0,0,0,3.447,38.661,36.989,255,0.93,0.93,1,83.7
"5.000	1996	68.0	1.2	1.002	30.0	85.0	93	100	100	97	0.0	90	4.475	3.704	18	47	7.4	1.000	40.0	4.03	651	12.00	123	0	0.0	0.0	0.0	0	0	2.883	38.167	36.494	255.000	0.932	0.932	0.998	83.878	",5,1996,68,1.2,1.002,30,85,93,100,100,97,0,90,4.475,3.704,18,47,7.4,1,40,4.03,651,12,123,0,0,0,0,0,0,2.883,38.167,36.494,255,0.932,0.932,0.998,83.878
"5.047	2000	55.3	1.2	1.002	30.0	85.0	93	100	100	97	0.0	90	3.752	2.996	18	46	6.3	1.000	40.0	4.03	651	12.24	123	0	0.0	0.0	0.0	0	0	2.337	38.859	37.188	255.000	0.932	0.932	0.998	83.878	",5.047,2000,55.3,1.2,1.002,30,85,93,100,100,97,0,90,3.752,2.996,18,46,6.3,1,40,4.03,651,12.24,123,0,0,0,0,0,0,2.337,38.859,37.188,255,0.932,0.932,0.998,83.878
"5.094	1995	66.8	1.2	1.002	30.0	85.0	93	100	100	97	0.0	90	4.395	3.624	18	46	7.3	1.000	40.0	4.03	651	12.00	123	0	0.0	0.0	0.0	0	0	2.820	38.365	36.692	255.000	0.932	0.932	0.998	83.878	",5.094,1995,66.8,1.2,1.002,30,85,93,100,100,97,0,90,4.395,3.624,18,46,7.3,1,40,4.03,651,12,123,0,0,0,0,0,0,2.82,38.365,36.692,255,0.932,0.932,0.998,83.878
"5.141	1995	67.0	1.2	1.006	30.0	85.0	93	100	100	97	0.0	90	4.396	3.640	18	46	7.3	1.000	40.0	4.03	651	12.24	123	0	0.0	0.0	0.0	0	0	2.832	35.894	34.213	255.000	0.936	0.936	0.994	84.234	",5.141,1995,67,1.2,1.006,30,85,93,100,100,97,0,90,4.396,3.64,18,46,7.3,1,40,4.03,651,12.24,123,0,0,0,0,0,0,2.832,35.894,34.213,255,0.936,0.936,0.994,84.234
"5.188	2004	80.3	1.2	1.002	30.0	85.0	93	100	100	97	0.0	90	5.120	4.364	18	47	8.6	1.000	40.0	4.03	651	12.24	123	0	0.0	0.0	0.0	0	0	3.411	37.969	36.295	255.000	0.932	0.932	0.998	83.878	",5.188,2004,80.3,1.2,1.002,30,85,93,100,100,97,0,90,5.12,4.364,18,47,8.6,1,40,4.03,651,12.24,123,0,0,0,0,0,0,3.411,37.969,36.295,255,0.932,0.932,0.998,83.878
"5.234	1996	67.3	1.2	1.000	30.0	85.0	93	100	100	97	0.0	90	4.404	3.640	18	47	7.3	1.000	40.0	4.03	651	12.12	123	0	0.0	0.0	0.0	0	0	2.834	36.586	34.907	255.000	0.930	0.930	1.000	83.700	",5.234,1996,67.3,1.2,1,30,85,93,100,100,97,0,90,4.404,3.64,18,47,7.3,1,40,4.03,651,12.12,123,0,0,0,0,0,0,2.834,36.586,34.907,255,0.93,0.93,1,83.7
"5.281	2000	55.3	1.2	1.000	30.0	85.0	93	100	100	97	0.0	90	3.752	2.996	18	46	6.3	1.000	40.0	4.03	651	12.24	123	0	0.0	0.0	0.0	0	0	2.337	39.847	38.179	255.000	0.930	0.930	1.000	83.700	",5.281,2000,55.3,1.2,1,30,85,93,100,100,97,0,90,3.752,2.996,18,46,6.3,1,40,4.03,651,12.24,123,0,0,0,0,0,0,2.337,39.847,38.179,255,0.93,0.93,1,83.7
