"Time	RPM	MAP	TP	lambda	MAT	CLT	Gego	Gwarm	Gbaro	Gammae	TPSacc	Gve	PW	PW_raw	IacDC	IacSteps	DutyCycle1	lambdaTarget	Spark	Dwell	EGT #1	Vbatt	IacInt	speed_rpm_ratio	altitude	speed	course	distance	distance_sum	inst_Vems	torque	torque_nominal	L100km	lambda_corr_ego	lambda_corr_ego	afr_diff	corrected_ve	",Time,RPM,MAP,TP,lambda,MAT,CLT,Gego,Gwarm,Gbaro,Gammae,TPSacc,Gve,PW,PW_raw,IacDC,IacSteps,DutyCycle1,lambdaTarget,Spark,Dwell,EGT #1,Vbatt,IacInt,speed_rpm_ratio,altitude,speed,course,distance,distance_sum,inst_Vems,torque,torque_nominal,L100km,lambda_corr_ego,lambda_corr_ego,afr_diff,corrected_ve
"17.641	1993	67.3	1.2	0.987	30.0	85.0	93	100	100	97	0.0	90	4.404	3.640	18	47	7.3	1.000	30.0	4.03	676	12.12	123	0	0.0	0.0	0.0	0	0	2.829	35.795	34.114	255.000	0.918	0.918	1.013	82.631	",17.641,1993,67.3,1.2,0.987,30,85,93,100,100,97,0,90,4.404,3.64,18,47,7.3,1,30,4.03,676,12.12,123,0,0,0,0,0,0,2.829,35.795,34.114,255,0.918,0.918,1.013,82.631
"17.688	1997	55.3	1.2	0.996	30.0	85.0	93	100	100	97	0.0	90	3.760	2.996	18	47	6.3	1.000	30.0	4.03	676	12.12	123	0	0.0	0.0	0.0	0	0	2.333	36.289	34.609	255.000	0.926	0.926	1.004	83.344	",17.688,1997,55.3,1.2,0.996,30,85,93,100,100,97,0,90,3.76,2.996,18,47,6.3,1,30,4.03,676,12.12,123,0,0,0,0,0,0,2.333,36.289,34.609,255,0.926,0.926,1.004,83.344
"17.735	1994	66.8	1.2	0.998	30.0	85.0	93	100	100	97	0.0	90	3.720	2.964	18	46	6.2	1.000	30.0	4.03	676	12.24	123	0	0.0	0.0	0.0	0	0	2.305	37.080	35.403	255.000	0.928	0.928	1.002	83.522	",17.735,1994,66.8,1.2,0.998,30,85,93,100,100,97,0,90,3.72,2.964,18,46,6.2,1,30,4.03,676,12.24,123,0,0,0,0,0,0,2.305,37.08,35.403,255,0.928,0.928,1.002,83.522
"17.782	1990	66.0	1.2	1.000	30.0	85.0	93	100	100	97	0.0	90	4.348	3.592	18	46	7.2	1.000	30.0	4.03	676	12.24	123	0	0.0	0.0	0.0	0	0	2.788	35.005	33.320	255.000	0.930	0.930	1.000	83.700	",17.782,1990,66,1.2,1,30,85,93,100,100,97,0,90,4.348,3.592,18,46,7.2,1,30,4.03,676,12.24,123,0,0,0,0,0,0,2.788,35.005,33.32,255,0.93,0.93,1,83.7
"17.829	2005	80.8	1.2	0.998	30.0	85.0	93	100	100	97	0.0	90	5.144	4.380	18	47	8.6	1.000	30.0	4.03	676	12.12	123	0	0.0	0.0	0.0	0	0	3.425	36.388	34.709	255.000	0.928	0.928	1.002	83.522	",17.829,2005,80.8,1.2,0.998,30,85,93,100,100,97,0,90,5.144,4.38,18,47,8.6,1,30,4.03,676,12.12,123,0,0,0,0,0,0,3.425,36.388,34.709,255,0.928,0.928,1.002,83.522
"17.875	1990	67.3	1.2	1.000	30.0	85.0	93	100	100	97	0.0	90	4.396	3.640	18	47	7.3	1.000	30.0	4.03	676	12.24	123	0	0.0	0.0	0.0	0	0	2.825	35.400	33.717	255.000	0.930	0.930	1.000	83.700	",17.875,1990,67.3,1.2,1,30,85,93,100,100,97,0,90,4.396,3.64,18,47,7.3,1,30,4.03,676,12.24,123,0,0,0,0,0,0,2.825,35.4,33.717,255,0.93,0.93,1,83.7
"17.922	1994	55.0	1.2	1.000	30.0	85.0	93	100	100	97	0.0	90	3.760	2.996	18	46	6.2	1.000	30.0	4.03	676	12.12	123	0	0.0	0.0	0.0	0	0	2.330	37.673	35.998	255.000	0.930	0.930	1.000	83.700	",17.922,1994,55,1.2,1,30,85,93,100,100,97,0,90,3.76,2.996,18,46,6.2,1,30,4.03,676,12.12,123,0,0,0,0,0,0,2.33,37.673,35.998,255,0.93,0.93,1,83.7
"17.985	1989	67.3	1.2	1.002	30.0	85.0	93	100	100	97	0.0	90	4.396	3.640	18	46	7.3	1.000	30.0	4.03	676	12.24	123	0	0.0	0.0	0.0	0	0	2.824	34.906	33.221	255.000	0.932	0.932	0.998	83.878	",17.985,1989,67.3,1.2,1.002,30,85,93,100,100,97,0,90,4.396,3.64,18,46,7.3,1,30,4.03,676,12.24,123,0,0,0,0,0,0,2.824,34.906,33.221,255,0.932,0.932,0.998,83.878
"18.016	2000	81.3	1.2	1.006	30.0	85.0	93	100	100	97	0.0	90	5.179	4.408	18	46	8.6	1.000	30.0	4.03	676	12.00	123	0	0.0	0.0	0.0	0	0	3.438	36.783	35.105	255.000	0.936	0.936	0.994	84.234	",18.016,2000,81.3,1.2,1.006,30,85,93,100,100,97,0,90,5.179,4.408,18,46,8.6,1,30,4.03,676,12,123,0,0,0,0,0,0,3.438,36.783,35.105,255,0.936,0.936,0.994,84.234
"18.063	1989	67.8	1.2	1.002	30.0	85.0	93	100	100	97	0.0	90	4.432	3.668	18	47	7.3	1.000	30.0	4.03	676	12.12	123	0	0.0	0.0	0.0	0	0	2.845	36.092	34.411	255.000	0.932	0.932	0.998	83.878	",18.063,1989,67.8,1.2,1.002,30,85,93,100,100,97,0,90,4.432,3.668,18,47,7.3,1,30,4.03,676,12.12,123,0,0,0,0,0,0,2.845,36.092,34.411,255,0.932,0.932,0.998,83.878
"18.110	1996	55.3	1.2	1.006	30.0	85.0	93	100	100	97	0.0	90	3.752	2.996	18	47	6.2	1.000	30.0	4.03	676	12.24	123	0	0.0	0.0	0.0	0	0	2.332	34.610	32.924	255.000	0.936	0.936	0.994	84.234	",18.11,1996,55.3,1.2,1.006,30,85,93,100,100,97,0,90,3.752,2.996,18,47,6.2,1,30,4.03,676,12.24,123,0,0,0,0,0,0,2.332,34.61,32.924,255,0.936,0.936,0.994,84.234
"18.157	1997	55.0	1.2	1.006	30.0	85.0	93	100	100	97	0.0	90	3.760	2.996	18	47	6.3	1.000	30.0	4.03	676	12.12	123	0	0.0	0.0	0.0	0	0	2.333	36.685	35.006	255.000	0.936	0.936	0.994	84.234	",18.157,1997,55,1.2,1.006,30,85,93,100,100,97,0,90,3.76,2.996,18,47,6.3,1,30,4.03,676,12.12,123,0,0,0,0,0,0,2.333,36.685,35.006,255,0.936,0.936,0.994,84.234
"18.204	1994	67.0	1.2	1.002	30.0	85.0	93	100	100	97	0.0	90	4.396	3.640	18	47	7.3	1.000	30.0	4.03	676	12.24	123	0	0.0	0.0	0.0	0	0	2.831	34.906	33.221	255.000	0.932	0.932	0.998	83.878	",18.204,1994,67,1.2,1.002,30,85,93,100,100,97,0,90,4.396,3.64,18,47,7.3,1,30,4.03,676,12.24,123,0,0,0,0,0,0,2.831,34.906,33.221,255,0.932,0.932,0.998,83.878
"18.250	2005	80.8	1.2	1.006	30.0	85.0	93	100	100	97	0.0	90	5.144	4.380	18	46	8.6	1.000	30.0	4.03	676	12.12	123	0	0.0	0.0	0.0	0	0	3.425	37.278	35.601	255.000	0.936	0.936	0.994	84.234	",18.25,2005,80.8,1.2,1.006,30,85,93,100,100,97,0,90,5.144,4.38,18,46,8.6,1,30,4.03,676,12.12,123,0,0,0,0,0,0,3.425,37.278,35.601,255,0.936,0.936,0.994,84.234
"18.297	1993	68.3	1.2	1.009	30.0	85.0	93	100	100	97	0.0	90	4.460	3.704	18	46	7.4	1.000	30.0	4.03	676	12.24	123	0	0.0	0.0	0.0	0	0	2.879	34.412	32.725	255.000	0.938	0.938	0.992	84.412	",18.297,1993,68.3,1.2,1.009,30,85,93,100,100,97,0,90,4.46,3.704,18,46,7.4,1,30,4.03,676,12.24,123,0,0,0,0,0,0,2.879,34.412,32.725,255,0.938,0.938,0.992,84.412
"18.344	1998	54.3	1.2	1.000	30.0	85.0	93	100	100	97	0.0	90	3.700	2.936	18	47	6.2	1.000	30.0	4.03	676	12.12	123	0	0.0	0.0	0.0	0	0	2.288	37.574	35.899	255.000	0.930	0.930	1.000	83.700	",18.344,1998,54.3,1.2,1,30,85,93,100,100,97,0,90,3.7,2.936,18,47,6.2,1,30,4.03,676,12.12,123,0,0,0,0,0,0,2.288,37.574,35.899,255,0.93,0.93,1,83.7
"18.391	1995	67.5	1.2	0.996	30.0	85.0	93	100	100	97	0.0	90	4.432	3.668	18	47	7.4	1.000	30.0	4.03	676	12.12	123	0	0.0	0.0	0.0	0	0	2.854	35.993	34.312	255.000	0.926	0.926	1.004	83.344	",18.391,1995,67.5,1.2,0.996,30,85,93,100,100,97,0,90,4.432,3.668,18,47,7.4,1,30,4.03,676,12.12,123,0,0,0,0,0,0,2.854,35.993,34.312,255,0.926,0.926,1.004,83.344
"18.438	2005	80.8	1.2	0.998	30.0	85.0	93	100	100	97	0.0	90	5.151	4.380	18	47	8.6	1.000	30.0	4.03	676	12.00	123	0	0.0	0.0	0.0	0	0	3.425	35.005	33.320	255.000	0.928	0.928	1.002	83.522	",18.438,2005,80.8,1.2,0.998,30,85,93,100,100,97,0,90,5.151,4.38,18,47,8.6,1,30,4.03,676,12,123,0,0,0,0,0,0,3.425,35.005,33.32,255,0.928,0.928,1.002,83.522
"18.485	1989	67.3	1.2	0.998	30.0	85.0	93	100	100	97	0.0	90	4.404	3.640	18	47	7.3	1.000	30.0	4.03	676	12.12	123	0	0.0	0.0	0.0	0	0	2.824	36.289	34.609	255.000	0.928	0.928	1.002	83.522	",18.485,1989,67.3,1.2,0.998,30,85,93,100,100,97,0,90,4.404,3.64,18,47,7.3,1,30,4.03,676,12.12,123,0,0,0,0,0,0,2.824,36.289,34.609,255,0.928,0.928,1.002,83.522
"18.532	1989	55.0	1.2	0.998	30.0	85.0	93	100	100	97	0.0	90	4.460	3.704	18	46	7.4	1.000	30.0	4.03	676	12.24	123	0	0.0	0.0	0.0	0	0	2.873	35.104	33.419	255.000	0.928	0.928	1.002	83.522	",18.532,1989,55,1.2,0.998,30,85,93,100,100,97,0,90,4.46,3.704,18,46,7.4,1,30,4.03,676,12.24,123,0,0,0,0,0,0,2.873,35.104,33.419,255,0.928,0.928,1.002,83.522
"18.579	1994	55.3	1.2	0.998	30.0	85.0	93	100	100	97	0.0	90	3.760	2.996	18	46	6.2	1.000	30.0	4.03	676	12.12	123	0	0.0	0.0	0.0	0	0	2.330	37.080	35.403	255.000	0.928	0.928	1.002	83.522	",18.579,1994,55.3,1.2,0.998,30,85,93,100,100,97,0,90,3.76,2.996,18,46,6.2,1,30,4.03,676,12.12,123,0,0,0,0,0,0,2.33,37.08,35.403,255,0.928,0.928,1.002,83.522
"18.625	1990	66.5	1.2	1.000	30.0	85.0	93	100	100	97	0.0	90	4.380	3.624	18	47	7.3	1.000	30.0	4.03	676	12.24	123	0	0.0	0.0	0.0	0	0	2.813	35.301	33.618	255.000	0.930	0.930	1.000	83.700	",18.625,1990,66.5,1.2,1,30,85,93,100,100,97,0,90,4.38,3.624,18,47,7.3,1,30,4.03,676,12.24,123,0,0,0,0,0,0,2.813,35.301,33.618,255,0.93,0.93,1,83.7
"18.672	1999	81.0	1.2	1.002	30.0	85.0	93	100	100	97	0.0	90	5.179	4.408	18	47	8.6	1.000	30.0	4.03	676	12.00	123	0	0.0	0.0	0.0	0	0	3.437	36.882	35.204	255.000	0.932	0.932	0.998	83.878	",18.672,1999,81,1.2,1.002,30,85,93,100,100,97,0,90,5.179,4.408,18,47,8.6,1,30,4.03,676,12,123,0,0,0,0,0,0,3.437,36.882,35.204,255,0.932,0.932,0.998,83.878
"18.719	1991	67.8	1.2	1.002	30.0	85.0	93	100	100	97	0.0	90	4.424	3.668	18	47	7.3	1.000	30.0	4.03	676	12.24	123	0	0.0	0.0	0.0	0	0	2.848	34.906	33.221	255.000	0.932	0.932	0.998	83.878	",18.719,1991,67.8,1.2,1.002,30,85,93,100,100,97,0,90,4.424,3.668,18,47,7.3,1,30,4.03,676,12.24,123,0,0,0,0,0,0,2.848,34.906,33.221,255,0.932,0.932,0.998,83.878
"18.766	1995	54.3	1.2	1.000	30.0	85.0	93	100	100	97	0.0	90	3.707	2.936	18	46	6.2	1.000	30.0	4.03	676	12.00	123	0	0.0	0.0	0.0	0	0	2.284	36.388	34.709	255.000	0.930	0.930	1.000	83.700	",18.766,1995,54.3,1.2,1,30,85,93,100,100,97,0,90,3.707,2.936,18,46,6.2,1,30,4.03,676,12,123,0,0,0,0,0,0,2.284,36.388,34.709,255,0.93,0.93,1,83.7
"18.813	1989	66.5	1.2	1.002	30.0	85.0	93	100	100	97	0.0	90	4.388	3.624	18	46	7.3	1.000	30.0	4.03	676	12.12	123	0	0.0	0.0	0.0	0	0	2.811	35.005	33.320	255.000	0.932	0.932	0.998	83.878	",18.813,1989,66.5,1.2,1.002,30,85,93,100,100,97,0,90,4.388,3.624,18,46,7.3,1,30,4.03,676,12.12,123,0,0,0,0,0,0,2.811,35.005,33.32,255,0.932,0.932,0.998,83.878
"18.860	2001	80.8	1.2	0.998	30.0	85.0	93	100	100	97	0.0	90	5.144	4.380	18	46	8.6	1.000	30.0	4.03	676	12.12	123	0	0.0	0.0	0.0	0	0	3.418	36.586	34.907	255.000	0.928	0.928	1.002	83.522	",18.86,2001,80.8,1.2,0.998,30,85,93,100,100,97,0,90,5.144,4.38,18,46,8.6,1,30,4.03,676,12.12,123,0,0,0,0,0,0,3.418,36.586,34.907,255,0.928,0.928,1.002,83.522
"18.907	1989	67.5	1.2	1.002	30.0	85.0	93	100	100	97	0.0	90	4.432	3.668	18	46	7.3	1.000	30.0	4.03	676	12.12	123	0	0.0	0.0	0.0	0	0	2.845	36.388	34.709	255.000	0.932	0.932	0.998	83.878	",18.907,1989,67.5,1.2,1.002,30,85,93,100,100,97,0,90,4.432,3.668,18,46,7.3,1,30,4.03,676,12.12,123,0,0,0,0,0,0,2.845,36.388,34.709,255,0.932,0.932,0.998,83.878
"18.954	1989	67.5	1.2	0.996	30.0	85.0	93	100	100	97	0.0	90	4.424	3.668	18	46	7.3	1.000	30.0	4.03	676	12.24	123	0	0.0	0.0	0.0	0	0	2.845	34.313	32.626	255.000	0.926	0.926	1.004	83.344	",18.954,1989,67.5,1.2,0.996,30,85,93,100,100,97,0,90,4.424,3.668,18,46,7.3,1,30,4.03,676,12.24,123,0,0,0,0,0,0,2.845,34.313,32.626,255,0.926,0.926,1.004,83.344
"19.000	1994	55.3	1.2	0.989	30.0	85.0	93	100	100	97	0.0	90	3.760	2.996	18	46	6.2	1.000	30.0	4.03	676	12.12	123	0	0.0	0.0	0.0	0	0	2.330	36.388	34.709	255.000	0.920	0.920	1.011	82.810	",19,1994,55.3,1.2,0.989,30,85,93,100,100,97,0,90,3.76,2.996,18,46,6.2,1,30,4.03,676,12.12,123,0,0,0,0,0,0,2.33,36.388,34.709,255,0.92,0.92,1.011,82.81
"19.047	1985	67.0	1.2	0.991	30.0	85.0	93	100	100	97	0.0	90	4.396	3.640	18	47	7.3	1.000	30.0	4.03	676	12.24	123	0	0.0	0.0	0.0	0	0	2.818	33.720	32.031	255.000	0.922	0.922	1.009	82.988	",19.047,1985,67,1.2,0.991,30,85,93,100,100,97,0,90,4.396,3.64,18,47,7.3,1,30,4.03,676,12.24,123,0,0,0,0,0,0,2.818,33.72,32.031,255,0.922,0.922,1.009,82.988
"19.094	1997	80.8	1.2	0.998	30.0	85.0	93	100	100	97	0.0	90	5.144	4.380	18	47	8.6	1.000	30.0	4.03	676	12.12	123	0	0.0	0.0	0.0	0	0	3.411	37.475	35.799	255.000	0.928	0.928	1.002	83.522	",19.094,1997,80.8,1.2,0.998,30,85,93,100,100,97,0,90,5.144,4.38,18,47,8.6,1,30,4.03,676,12.12,123,0,0,0,0,0,0,3.411,37.475,35.799,255,0.928,0.928,1.002,83.522
"19.141	1985	67.3	1.2	1.000	30.0	85.0	93	100	100	97	0.0	90	4.396	3.640	18	47	7.3	1.000	30.0	4.03	676	12.24	123	0	0.0	0.0	0.0	0	0	2.818	34.807	33.122	255.000	0.930	0.930	1.000	83.700	",19.141,1985,67.3,1.2,1,30,85,93,100,100,97,0,90,4.396,3.64,18,47,7.3,1,30,4.03,676,12.24,123,0,0,0,0,0,0,2.818,34.807,33.122,255,0.93,0.93,1,83.7
"19.188	1990	55.0	1.2	0.998	30.0	85.0	93	100	100	97	0.0	90	3.752	2.996	18	47	6.2	1.000	30.0	4.03	676	12.24	123	0	0.0	0.0	0.0	0	0	2.325	37.673	35.998	255.000	0.928	0.928	1.002	83.522	",19.188,1990,55,1.2,0.998,30,85,93,100,100,97,0,90,3.752,2.996,18,47,6.2,1,30,4.03,676,12.24,123,0,0,0,0,0,0,2.325,37.673,35.998,255,0.928,0.928,1.002,83.522
"19.235	1989	67.0	1.2	0.991	30.0	85.0	93	100	100	97	0.0	90	4.404	3.640	18	46	7.3	1.000	30.0	4.03	676	12.12	123	0	0.0	0.0	0.0	0	0	2.824	35.795	34.114	255.000	0.922	0.922	1.009	82.988	",19.235,1989,67,1.2,0.991,30,85,93,100,100,97,0,90,4.404,3.64,18,46,7.3,1,30,4.03,676,12.12,123,0,0,0,0,0,0,2.824,35.795,34.114,255,0.922,0.922,1.009,82.988
"19.282	1999	80.8	1.2	0.991	30.0	85.0	93	100	100	97	0.0	90	5.144	4.380	18	46	8.6	1.000	30.0	4.03	676	12.12	123	0	0.0	0.0	0.0	0	0	3.415	35.894	34.213	255.000	0.922	0.922	1.009	82.988	",19.282,1999,80.8,1.2,0.991,30,85,93,100,100,97,0,90,5.144,4.38,18,46,8.6,1,30,4.03,676,12.12,123,0,0,0,0,0,0,3.415,35.894,34.213,255,0.922,0.922,1.009,82.988
"19.329	1985	68.0	1.2	1.000	30.0	85.0	93	100	100	97	0.0	90	4.468	3.704	18	47	7.4	1.000	30.0	4.03	676	12.12	123	0	0.0	0.0	0.0	0	0	2.867	36.487	34.808	255.000	0.930	0.930	1.000	83.700	",19.329,1985,68,1.2,1,30,85,93,100,100,97,0,90,4.468,3.704,18,47,7.4,1,30,4.03,676,12.12,123,0,0,0,0,0,0,2.867,36.487,34.808,255,0.93,0.93,1,83.7
"19.375	1987	67.3	1.2	1.002	30.0	85.0	93	100	100	97	0.0	90	4.396	3.640	18	47	7.3	1.000	30.0	4.03	676	12.24	123	0	0.0	0.0	0.0	0	0	2.821	35.301	33.618	255.000	0.932	0.932	0.998	83.878	",19.375,1987,67.3,1.2,1.002,30,85,93,100,100,97,0,90,4.396,3.64,18,47,7.3,1,30,4.03,676,12.24,123,0,0,0,0,0,0,2.821,35.301,33.618,255,0.932,0.932,0.998,83.878
"19.422	1994	54.5	1.2	0.998	30.0	85.0	93	100	100	97	0.0	90	3.728	2.964	18	46	6.2	1.000	30.0	4.03	676	12.12	123	0	0.0	0.0	0.0	0	0	2.305	37.278	35.601	255.000	0.928	0.928	1.002	83.522	",19.422,1994,54.5,1.2,0.998,30,85,93,100,100,97,0,90,3.728,2.964,18,46,6.2,1,30,4.03,676,12.12,123,0,0,0,0,0,0,2.305,37.278,35.601,255,0.928,0.928,1.002,83.522
"19.469	1991	66.8	1.2	0.996	30.0	85.0	93	100	100	97	0.0	90	4.380	3.624	18	46	7.3	1.000	30.0	4.03	676	12.24	123	0	0.0	0.0	0.0	0	0	2.814	35.104	33.419	255.000	0.926	0.926	1.004	83.344	",19.469,1991,66.8,1.2,0.996,30,85,93,100,100,97,0,90,4.38,3.624,18,46,7.3,1,30,4.03,676,12.24,123,0,0,0,0,0,0,2.814,35.104,33.419,255,0.926,0.926,1.004,83.344
"19.516	2003	80.8	1.2	0.996	30.0	85.0	93	100	100	97	0.0	90	5.136	4.380	18	46	8.6	1.000	30.0	4.03	676	12.24	123	0	0.0	0.0	0.0	0	0	3.422	37.278	35.601	255.000	0.926	0.926	1.004	83.344	",19.516,2003,80.8,1.2,0.996,30,85,93,100,100,97,0,90,5.136,4.38,18,46,8.6,1,30,4.03,676,12.24,123,0,0,0,0,0,0,3.422,37.278,35.601,255,0.926,0.926,1.004,83.344
"19.563	1984	68.0	1.2	0.998	30.0	85.0	93	100	100	97	0.0	90	4.460	3.704	18	46	7.4	1.000	30.0	4.03	676	12.24	123	0	0.0	0.0	0.0	0	0	2.866	34.906	33.221	255.000	0.928	0.928	1.002	83.522	",19.563,1984,68,1.2,0.998,30,85,93,100,100,97,0,90,4.46,3.704,18,46,7.4,1,30,4.03,676,12.24,123,0,0,0,0,0,0,2.866,34.906,33.221,255,0.928,0.928,1.002,83.522
"19.610	1988	55.3	1.2	1.000	30.0	85.0	93	100	100	97	0.0	90	3.752	2.996	18	46	6.2	1.000	30.0	4.03	676	12.24	123	0	0.0	0.0	0.0	0	0	2.323	36.092	34.411	255.000	0.930	0.930	1.000	83.700	",19.61,1988,55.3,1.2,1,30,85,93,100,100,97,0,90,3.752,2.996,18,46,6.2,1,30,4.03,676,12.24,123,0,0,0,0,0,0,2.323,36.092,34.411,255,0.93,0.93,1,83.7
"19.657	1984	66.3	1.2	1.000	30.0	85.0	93	100	100	97	0.0	90	4.363	3.592	18	47	7.2	1.000	30.0	4.03	676	12.00	123	0	0.0	0.0	0.0	0	0	2.779	34.610	32.924	255.000	0.930	0.930	1.000	83.700	",19.657,1984,66.3,1.2,1,30,85,93,100,100,97,0,90,4.363,3.592,18,47,7.2,1,30,4.03,676,12,123,0,0,0,0,0,0,2.779,34.61,32.924,255,0.93,0.93,1,83.7
"19.704	1992	80.5	1.2	1.000	30.0	85.0	93	100	100	97	0.0	90	5.136	4.380	18	47	8.5	1.000	30.0	4.03	676	12.24	123	0	0.0	0.0	0.0	0	0	3.403	36.487	34.808	255.000	0.930	0.930	1.000	83.700	",19.704,1992,80.5,1.2,1,30,85,93,100,100,97,0,90,5.136,4.38,18,47,8.5,1,30,4.03,676,12.24,123,0,0,0,0,0,0,3.403,36.487,34.808,255,0.93,0.93,1,83.7
"19.750	1980	67.3	1.2	0.998	30.0	85.0	93	100	100	97	0.0	90	4.411	3.640	18	47	7.3	1.000	30.0	4.03	676	12.00	123	0	0.0	0.0	0.0	0	0	2.811	36.586	34.907	255.000	0.928	0.928	1.002	83.522	",19.75,1980,67.3,1.2,0.998,30,85,93,100,100,97,0,90,4.411,3.64,18,47,7.3,1,30,4.03,676,12,123,0,0,0,0,0,0,2.811,36.586,34.907,255,0.928,0.928,1.002,83.522
"19.797	1982	54.8	1.2	0.996	30.0	85.0	93	100	100	97	0.0	90	4.432	3.668	18	47	7.3	1.000	30.0	4.03	676	12.12	123	0	0.0	0.0	0.0	0	0	2.835	34.708	33.023	255.000	0.926	0.926	1.004	83.344	",19.797,1982,54.8,1.2,0.996,30,85,93,100,100,97,0,90,4.432,3.668,18,47,7.3,1,30,4.03,676,12.12,123,0,0,0,0,0,0,2.835,34.708,33.023,255,0.926,0.926,1.004,83.344
"19.844	1984	55.0	1.2	0.998	30.0	85.0	93	100	100	97	0.0	90	3.752	2.996	18	46	6.2	1.000	30.0	4.03	676	12.24	123	0	0.0	0.0	0.0	0	0	2.318	35.598	33.915	255.000	0.928	0.928	1.002	83.522	",19.844,1984,55,1.2,0.998,30,85,93,100,100,97,0,90,3.752,2.996,18,46,6.2,1,30,4.03,676,12.24,123,0,0,0,0,0,0,2.318,35.598,33.915,255,0.928,0.928,1.002,83.522
"19.891	1986	67.0	1.2	1.000	30.0	85.0	93	100	100	97	0.0	90	4.396	3.640	18	46	7.3	1.000	30.0	4.03	676	12.24	123	0	0.0	0.0	0.0	0	0	2.819	34.511	32.824	255.000	0.930	0.930	1.000	83.700	",19.891,1986,67,1.2,1,30,85,93,100,100,97,0,90,4.396,3.64,18,46,7.3,1,30,4.03,676,12.24,123,0,0,0,0,0,0,2.819,34.511,32.824,255,0.93,0.93,1,83.7
"19.938	1998	80.5	1.2	1.002	30.0	85.0	93	100	100	97	0.0	90	5.136	4.380	18	47	8.6	1.000	30.0	4.03	676	12.24	123	0	0.0	0.0	0.0	0	0	3.413	37.179	35.502	255.000	0.932	0.932	0.998	83.878	",19.938,1998,80.5,1.2,1.002,30,85,93,100,100,97,0,90,5.136,4.38,18,47,8.6,1,30,4.03,676,12.24,123,0,0,0,0,0,0,3.413,37.179,35.502,255,0.932,0.932,0.998,83.878
"19.985	1983	68.0	1.2	1.006	30.0	85.0	93	100	100	97	0.0	90	4.468	3.704	18	47	7.4	1.000	30.0	4.03	676	12.12	123	0	0.0	0.0	0.0	0	0	2.865	35.202	33.519	255.000	0.936	0.936	0.994	84.234	",19.985,1983,68,1.2,1.006,30,85,93,100,100,97,0,90,4.468,3.704,18,47,7.4,1,30,4.03,676,12.12,123,0,0,0,0,0,0,2.865,35.202,33.519,255,0.936,0.936,0.994,84.234
"20.032	1982	54.8	1.2	1.002	30.0	85.0	93	100	100	97	0.0	90	3.720	2.964	18	47	6.1	1.000	30.0	4.03	676	12.24	123	0	0.0	0.0	0.0	0	0	2.291	37.969	36.295	255.000	0.932	0.932	0.998	83.878	",20.032,1982,54.8,1.2,1.002,30,85,93,100,100,97,0,90,3.72,2.964,18,47,6.1,1,30,4.03,676,12.24,123,0,0,0,0,0,0,2.291,37.969,36.295,255,0.932,0.932,0.998,83.878
"20.079	1977	66.5	1.2	1.002	30.0	85.0	93	100	100	97	0.0	90	4.395	3.624	18	47	7.2	1.000	30.0	4.03	676	12.00	123	0	0.0	0.0	0.0	0	0	2.794	35.795	34.114	255.000	0.932	0.932	0.998	83.878	",20.079,1977,66.5,1.2,1.002,30,85,93,100,100,97,0,90,4.395,3.624,18,47,7.2,1,30,4.03,676,12,123,0,0,0,0,0,0,2.794,35.795,34.114,255,0.932,0.932,0.998,83.878
"20.125	1990	80.8	1.2	0.998	30.0	85.0	93	100	100	97	0.0	90	5.144	4.380	18	46	8.5	1.000	30.0	4.03	676	12.12	123	0	0.0	0.0	0.0	0	0	3.399	35.598	33.915	255.000	0.928	0.928	1.002	83.522	",20.125,1990,80.8,1.2,0.998,30,85,93,100,100,97,0,90,5.144,4.38,18,46,8.5,1,30,4.03,676,12.12,123,0,0,0,0,0,0,3.399,35.598,33.915,255,0.928,0.928,1.002,83.522
"20.172	1976	68.3	1.2	0.996	30.0	85.0	93	100	100	97	0.0	90	4.475	3.704	18	46	7.4	1.000	30.0	4.03	676	12.00	123	0	0.0	0.0	0.0	0	0	2.854	35.697	34.014	255.000	0.926	0.926	1.004	83.344	",20.172,1976,68.3,1.2,0.996,30,85,93,100,100,97,0,90,4.475,3.704,18,46,7.4,1,30,4.03,676,12,123,0,0,0,0,0,0,2.854,35.697,34.014,255,0.926,0.926,1.004,83.344
"20.219	1982	55.3	1.2	1.002	30.0	85.0	93	100	100	97	0.0	90	3.752	2.996	18	46	6.2	1.000	30.0	4.03	676	12.24	123	0	0.0	0.0	0.0	0	0	2.316	35.499	33.816	255.000	0.932	0.932	0.998	83.878	",20.219,1982,55.3,1.2,1.002,30,85,93,100,100,97,0,90,3.752,2.996,18,46,6.2,1,30,4.03,676,12.24,123,0,0,0,0,0,0,2.316,35.499,33.816,255,0.932,0.932,0.998,83.878
"20.266	1983	55.3	1.2	1.002	30.0	85.0	93	100	100	97	0.0	90	3.752	2.996	18	47	6.2	1.000	30.0	4.03	676	12.24	123	0	0.0	0.0	0.0	0	0	2.317	36.586	34.907	255.000	0.932	0.932	0.998	83.878	",20.266,1983,55.3,1.2,1.002,30,85,93,100,100,97,0,90,3.752,2.996,18,47,6.2,1,30,4.03,676,12.24,123,0,0,0,0,0,0,2.317,36.586,34.907,255,0.932,0.932,0.998,83.878
